;Lvl;PreEvol;HM;TM;Egg;Tutor;Move;TR;Pokemon
12594;;False;;115;False;False;Dragon Pulse;;Clauncher
12595;;False;;123;False;False;Surf;;Clauncher
12596;;False;;130;False;False;Helping Hand;;Clauncher
12597;;False;;135;False;False;Ice Beam;;Clauncher
12598;;False;;142;False;False;Hydro Pump;;Clauncher
12599;;False;;143;False;False;Blizzard;;Clauncher
12600;;False;;171;False;False;Tera Blast;;Clauncher
12601;;False;;;True;False;Aqua Tail;;Clauncher
12602;;False;;;True;False;Bubble Beam;;Clauncher
12603;;False;;;True;False;Entrainment;;Clauncher
12604;1;False;;94;False;False;Dark Pulse;;Clawitzer
12605;1;False;;115;False;False;Dragon Pulse;;Clawitzer
12606;1;False;;;False;False;Flail;;Clawitzer
12607;1;False;;;False;False;Heal Pulse;;Clawitzer
12608;1;False;;;False;False;Splash;;Clawitzer
12609;1;False;;;False;False;Vise Grip;;Clawitzer
12610;1;False;;;False;False;Water Gun;;Clawitzer
12611;15;False;;;False;False;Aqua Jet;;Clawitzer
12612;20;False;;;False;False;Smack Down;;Clawitzer
12613;25;False;;;False;False;Hone Claws;;Clawitzer
12614;30;False;;11;False;False;Water Pulse;;Clawitzer
12615;35;False;;88;False;False;Swords Dance;;Clawitzer
12616;42;False;;112;False;False;Aura Sphere;;Clawitzer
12617;49;False;;;False;False;Bounce;;Clawitzer
12618;56;False;;;False;False;Muddy Water;;Clawitzer
12619;63;False;;;False;False;Crabhammer;;Clawitzer
12620;;False;;01;False;False;Take Down;;Clawitzer
12621;;False;;05;False;False;Mud-Slap;;Clawitzer
12622;;False;;06;False;False;Scary Face;;Clawitzer
12623;;False;;07;False;False;Protect;;Clawitzer
12624;;False;;18;False;False;Thief;;Clawitzer
12625;;False;;21;False;False;Pounce;;Clawitzer
12626;;False;;22;False;False;Chilling Water;;Clawitzer
12627;;False;;25;False;False;Facade;;Clawitzer
12628;;False;;34;False;False;Icy Wind;;Clawitzer
12629;;False;;35;False;False;Mud Shot;;Clawitzer
12630;;False;;45;False;False;Venoshock;;Clawitzer
12631;;False;;47;False;False;Endure;;Clawitzer
12632;;False;;50;False;False;Rain Dance;;Clawitzer
12633;;False;;60;False;False;U-turn;;Clawitzer
12634;;False;;66;False;False;Body Slam;;Clawitzer
12635;;False;;70;False;False;Sleep Talk;;Clawitzer
12636;;False;;77;False;False;Waterfall;;Clawitzer
12637;;False;;85;False;False;Rest;;Clawitzer
12638;;False;;86;False;False;Rock Slide;;Clawitzer
12639;;False;;93;False;False;Flash Cannon;;Clawitzer
12640;;False;;103;False;False;Substitute;;Clawitzer
12641;;False;;110;False;False;Liquidation;;Clawitzer
12642;;False;;114;False;False;Shadow Ball;;Clawitzer
12643;;False;;123;False;False;Surf;;Clawitzer
12644;;False;;130;False;False;Helping Hand;;Clawitzer
12645;;False;;135;False;False;Ice Beam;;Clawitzer
12646;;False;;142;False;False;Hydro Pump;;Clawitzer
12647;;False;;143;False;False;Blizzard;;Clawitzer
12648;;False;;148;False;False;Sludge Bomb;;Clawitzer
12649;;False;;152;False;False;Giga Impact;;Clawitzer
12650;;False;;158;False;False;Focus Blast;;Clawitzer
12651;;False;;163;False;False;Hyper Beam;;Clawitzer
12652;;False;;171;False;False;Tera Blast;;Clawitzer
12653;;False;;;True;False;Aqua Tail;;Clawitzer
12654;;False;;;True;False;Bubble Beam;;Clawitzer
12655;;False;;;True;False;Entrainment;;Clawitzer
12656;1;False;;132;False;False;Baton Pass;;Sylveon
12657;1;False;;;False;False;Bite;;Sylveon
12658;1;False;;02;False;False;Charm;;Sylveon
12659;1;False;;;False;False;Copycat;;Sylveon
12660;1;False;;;False;False;Covet;;Sylveon
12661;1;False;;;False;False;Double-Edge;;Sylveon
12662;1;False;;;False;False;Growl;;Sylveon
12663;1;False;;130;False;False;Helping Hand;;Sylveon
12664;1;False;;;False;False;Tackle;;Sylveon
12665;1;False;;;False;False;Tail Whip;;Sylveon
12666;1;False;;01;False;False;Take Down;;Sylveon
12667;5;False;;;False;False;Sand Attack;;Sylveon
12668;10;False;;;False;False;Quick Attack;;Sylveon
12669;15;False;;;False;False;Baby-Doll Eyes;;Sylveon
12670;20;False;;32;False;False;Swift;;Sylveon
12671;25;False;;75;False;False;Light Screen;;Sylveon
12672;30;False;;37;False;False;Draining Kiss;;Sylveon
12673;35;False;;139;False;False;Misty Terrain;;Sylveon
12674;40;False;;98;False;False;Skill Swap;;Sylveon
12675;45;False;;;False;False;Psych Up;;Sylveon
12676;50;False;;;False;False;Moonblast;;Sylveon
12677;55;False;;;False;False;Last Resort;;Sylveon
12678;;False;;03;False;False;Fake Tears;;Sylveon
12679;;False;;07;False;False;Protect;;Sylveon
12680;;False;;19;False;False;Disarming Voice;;Sylveon
12681;;False;;20;False;False;Trailblaze;;Sylveon
12682;;False;;25;False;False;Facade;;Sylveon
12683;;False;;33;False;False;Magical Leaf;;Sylveon
12684;;False;;41;False;False;Stored Power;;Sylveon
12685;;False;;47;False;False;Endure;;Sylveon
12686;;False;;49;False;False;Sunny Day;;Sylveon
12687;;False;;50;False;False;Rain Dance;;Sylveon
12688;;False;;54;False;False;Psyshock;;Sylveon
12689;;False;;55;False;False;Dig;;Sylveon
12690;;False;;66;False;False;Body Slam;;Sylveon
12691;;False;;70;False;False;Sleep Talk;;Sylveon
12692;;False;;74;False;False;Reflect;;Sylveon
12693;;False;;79;False;False;Dazzling Gleam;;Sylveon
12694;;False;;85;False;False;Rest;;Sylveon
12695;;False;;103;False;False;Substitute;;Sylveon
12696;;False;;114;False;False;Shadow Ball;;Sylveon
12697;;False;;117;False;False;Hyper Voice;;Sylveon
12698;;False;;120;False;False;Psychic;;Sylveon
12699;;False;;127;False;False;Play Rough;;Sylveon
12700;;False;;129;False;False;Calm Mind;;Sylveon
12701;;False;;152;False;False;Giga Impact;;Sylveon
12702;;False;;163;False;False;Hyper Beam;;Sylveon
12703;;False;;171;False;False;Tera Blast;;Sylveon
12704;;False;;;True;False;Curse;;Sylveon
12705;;False;;;True;False;Detect;;Sylveon
12706;;False;;;True;False;Double Kick;;Sylveon
12707;;False;;;True;False;Flail;;Sylveon
12708;;False;;;True;False;Mud-Slap;;Sylveon
12709;;False;;;True;False;Tickle;;Sylveon
12710;;False;;;True;False;Wish;;Sylveon
12711;;False;;;True;False;Yawn;;Sylveon
12712;1;False;;;False;False;Hone Claws;;Hawlucha
12713;1;False;;;False;False;Tackle;;Hawlucha
12714;4;False;;;False;False;Wing Attack;;Hawlucha
12715;8;False;;;False;False;Detect;;Hawlucha
12716;12;False;;27;False;False;Aerial Ace;;Hawlucha
12717;16;False;;122;False;False;Encore;;Hawlucha
12718;20;False;;;False;False;Feather Dance;;Hawlucha
12719;24;False;;58;False;False;Brick Break;;Hawlucha
12720;28;False;;;False;False;Bounce;;Hawlucha
12721;32;False;;87;False;False;Taunt;;Hawlucha
12722;36;False;;;False;False;Roost;;Hawlucha
12723;40;False;;88;False;False;Swords Dance;;Hawlucha
12724;44;False;;;False;False;Flying Press;;Hawlucha
12725;48;False;;;False;False;High Jump Kick;;Hawlucha
12726;52;False;;;False;False;Endeavor;;Hawlucha
12727;56;False;;;False;False;Sky Attack;;Hawlucha
12728;;False;;01;False;False;Take Down;;Hawlucha
12729;;False;;04;False;False;Agility;;Hawlucha
12730;;False;;07;False;False;Protect;;Hawlucha
12731;;False;;12;False;False;Low Kick;;Hawlucha
12732;;False;;14;False;False;Acrobatics;;Hawlucha
12733;;False;;18;False;False;Thief;;Hawlucha
12734;;False;;20;False;False;Trailblaze;;Hawlucha
12735;;False;;25;False;False;Facade;;Hawlucha
12736;;False;;32;False;False;Swift;;Hawlucha
12737;;False;;36;False;False;Rock Tomb;;Hawlucha
12738;;False;;39;False;False;Low Sweep;;Hawlucha
12739;;False;;43;False;False;Fling;;Hawlucha
12740;;False;;47;False;False;Endure;;Hawlucha
12741;;False;;49;False;False;Sunny Day;;Hawlucha
12742;;False;;50;False;False;Rain Dance;;Hawlucha
12743;;False;;55;False;False;Dig;;Hawlucha
12744;;False;;57;False;False;False Swipe;;Hawlucha
12745;;False;;59;False;False;Zen Headbutt;;Hawlucha
12746;;False;;60;False;False;U-turn;;Hawlucha
12747;;False;;64;False;False;Bulk Up;;Hawlucha
12748;;False;;66;False;False;Body Slam;;Hawlucha
12749;;False;;67;False;False;Fire Punch;;Hawlucha
12750;;False;;68;False;False;Thunder Punch;;Hawlucha
12751;;False;;70;False;False;Sleep Talk;;Hawlucha
12752;;False;;73;False;False;Drain Punch;;Hawlucha
12753;;False;;81;False;False;Grass Knot;;Hawlucha
12754;;False;;83;False;False;Poison Jab;;Hawlucha
12755;;False;;85;False;False;Rest;;Hawlucha
12756;;False;;86;False;False;Rock Slide;;Hawlucha
12757;;False;;89;False;False;Body Press;;Hawlucha
12758;;False;;97;False;False;Fly;;Hawlucha
12759;;False;;99;False;False;Iron Head;;Hawlucha
12760;;False;;103;False;False;Substitute;;Hawlucha
12761;;False;;105;False;False;X-Scissor;;Hawlucha
12762;;False;;130;False;False;Helping Hand;;Hawlucha
12763;;False;;132;False;False;Baton Pass;;Hawlucha
12764;;False;;134;False;False;Reversal;;Hawlucha
12765;;False;;150;False;False;Stone Edge;;Hawlucha
12766;;False;;152;False;False;Giga Impact;;Hawlucha
12767;;False;;158;False;False;Focus Blast;;Hawlucha
12768;;False;;163;False;False;Hyper Beam;;Hawlucha
12769;;False;;164;False;False;Brave Bird;;Hawlucha
12770;;False;;167;False;False;Close Combat;;Hawlucha
12771;;False;;171;False;False;Tera Blast;;Hawlucha
12772;;False;;;True;False;Cross Chop;;Hawlucha
12773;;False;;;True;False;Defog;;Hawlucha
12774;;False;;;True;False;Entrainment;;Hawlucha
12775;;False;;;True;False;Feint;;Hawlucha
12776;;False;;;True;False;Mean Look;;Hawlucha
12777;;False;;;True;False;Quick Guard;;Hawlucha
12778;1;False;;;False;False;Nuzzle;;Dedenne
12779;1;False;;;False;False;Tail Whip;;Dedenne
12780;5;False;;;False;False;Tackle;;Dedenne
12781;10;False;;;False;False;Charge;;Dedenne
12782;15;False;;;False;False;Thunder Shock;;Dedenne
12783;20;False;;02;False;False;Charm;;Dedenne
12784;25;False;;;False;False;Parabolic Charge;;Dedenne
12785;30;False;;48;False;False;Volt Switch;;Dedenne
12786;35;False;;85;False;False;Rest;;Dedenne
12787;35;False;;;False;False;Snore;;Dedenne
12788;40;False;;;False;False;Discharge;;Dedenne
12789;45;False;;127;False;False;Play Rough;;Dedenne
12790;50;False;;;False;False;Super Fang;;Dedenne
12791;55;False;;;False;False;Entrainment;;Dedenne
12792;60;False;;166;False;False;Thunder;;Dedenne
12793;;False;;01;False;False;Take Down;;Dedenne
12794;;False;;04;False;False;Agility;;Dedenne
12795;;False;;07;False;False;Protect;;Dedenne
12796;;False;;18;False;False;Thief;;Dedenne
12797;;False;;20;False;False;Trailblaze;;Dedenne
12798;;False;;23;False;False;Charge Beam;;Dedenne
12799;;False;;25;False;False;Facade;;Dedenne
12800;;False;;32;False;False;Swift;;Dedenne
12801;;False;;37;False;False;Draining Kiss;;Dedenne
12802;;False;;43;False;False;Fling;;Dedenne
12803;;False;;47;False;False;Endure;;Dedenne
12804;;False;;49;False;False;Sunny Day;;Dedenne
12805;;False;;50;False;False;Rain Dance;;Dedenne
12806;;False;;55;False;False;Dig;;Dedenne
12807;;False;;60;False;False;U-turn;;Dedenne
12808;;False;;68;False;False;Thunder Punch;;Dedenne
12809;;False;;70;False;False;Sleep Talk;;Dedenne
12810;;False;;71;False;False;Seed Bomb;;Dedenne
12811;;False;;72;False;False;Electro Ball;;Dedenne
12812;;False;;75;False;False;Light Screen;;Dedenne
12813;;False;;79;False;False;Dazzling Gleam;;Dedenne
12814;;False;;81;False;False;Grass Knot;;Dedenne
12815;;False;;82;False;False;Thunder Wave;;Dedenne
12816;;False;;96;False;False;Eerie Impulse;;Dedenne
12817;;False;;103;False;False;Substitute;;Dedenne
12818;;False;;126;False;False;Thunderbolt;;Dedenne
12819;;False;;130;False;False;Helping Hand;;Dedenne
12820;;False;;136;False;False;Electric Terrain;;Dedenne
12821;;False;;139;False;False;Misty Terrain;;Dedenne
12822;;False;;147;False;False;Wild Charge;;Dedenne
12823;;False;;152;False;False;Giga Impact;;Dedenne
12824;;False;;163;False;False;Hyper Beam;;Dedenne
12825;;False;;171;False;False;Tera Blast;;Dedenne
12826;;False;;;True;False;Covet;;Dedenne
12827;;False;;;True;False;Magnet Rise;;Dedenne
12828;;False;;;True;False;Tearful Look;;Dedenne
12829;1;False;;;False;False;Harden;;Carbink
12830;1;False;;;False;False;Tackle;;Carbink
12831;5;False;;;False;False;Guard Split;;Carbink
12832;10;False;;;False;False;Smack Down;;Carbink
12833;15;False;;;False;False;Flail;;Carbink
12834;20;False;;;False;False;Ancient Power;;Carbink
12835;25;False;;;False;False;Rock Polish;;Carbink
12836;30;False;;75;False;False;Light Screen;;Carbink
12837;35;False;;86;False;False;Rock Slide;;Carbink
12838;40;False;;98;False;False;Skill Swap;;Carbink
12839;45;False;;101;False;False;Power Gem;;Carbink
12840;50;False;;116;False;False;Stealth Rock;;Carbink
12841;55;False;;;False;False;Moonblast;;Carbink
12842;60;False;;150;False;False;Stone Edge;;Carbink
12843;;False;;01;False;False;Take Down;;Carbink
12844;;False;;02;False;False;Charm;;Carbink
12845;;False;;07;False;False;Protect;;Carbink
12846;;False;;25;False;False;Facade;;Carbink
12847;;False;;36;False;False;Rock Tomb;;Carbink
12848;;False;;47;False;False;Endure;;Carbink
12849;;False;;49;False;False;Sunny Day;;Carbink
12850;;False;;50;False;False;Rain Dance;;Carbink
12851;;False;;51;False;False;Sandstorm;;Carbink
12852;;False;;66;False;False;Body Slam;;Carbink
12853;;False;;70;False;False;Sleep Talk;;Carbink
12854;;False;;74;False;False;Reflect;;Carbink
12855;;False;;76;False;False;Rock Blast;;Carbink
12856;;False;;79;False;False;Dazzling Gleam;;Carbink
12857;;False;;84;False;False;Stomping Tantrum;;Carbink
12858;;False;;85;False;False;Rest;;Carbink
12859;;False;;89;False;False;Body Press;;Carbink
12860;;False;;90;False;False;Spikes;;Carbink
12861;;False;;93;False;False;Flash Cannon;;Carbink
12862;;False;;99;False;False;Iron Head;;Carbink
12863;;False;;103;False;False;Substitute;;Carbink
12864;;False;;104;False;False;Iron Defense;;Carbink
12865;;False;;120;False;False;Psychic;;Carbink
12866;;False;;121;False;False;Heavy Slam;;Carbink
12867;;False;;129;False;False;Calm Mind;;Carbink
12868;;False;;133;False;False;Earth Power;;Carbink
12869;;False;;139;False;False;Misty Terrain;;Carbink
12870;;False;;152;False;False;Giga Impact;;Carbink
12871;;False;;161;False;False;Trick Room;;Carbink
12872;;False;;163;False;False;Hyper Beam;;Carbink
12873;;False;;171;False;False;Tera Blast;;Carbink
12874;1;False;;;False;False;Absorb;;Goomy
12875;1;False;;;False;False;Tackle;;Goomy
12876;5;False;;;False;False;Water Gun;;Goomy
12877;10;False;;;False;False;Dragon Breath;;Goomy
12878;15;False;;07;False;False;Protect;;Goomy
12879;20;False;;;False;False;Flail;;Goomy
12880;25;False;;11;False;False;Water Pulse;;Goomy
12881;30;False;;50;False;False;Rain Dance;;Goomy
12882;35;False;;115;False;False;Dragon Pulse;;Goomy
12883;41;False;;;False;False;Curse;;Goomy
12884;45;False;;66;False;False;Body Slam;;Goomy
12885;50;False;;;False;False;Muddy Water;;Goomy
12886;;False;;01;False;False;Take Down;;Goomy
12887;;False;;02;False;False;Charm;;Goomy
12888;;False;;22;False;False;Chilling Water;;Goomy
12889;;False;;25;False;False;Facade;;Goomy
12890;;False;;35;False;False;Mud Shot;;Goomy
12891;;False;;47;False;False;Endure;;Goomy
12892;;False;;49;False;False;Sunny Day;;Goomy
12893;;False;;70;False;False;Sleep Talk;;Goomy
12894;;False;;85;False;False;Rest;;Goomy
12895;;False;;86;False;False;Rock Slide;;Goomy
12896;;False;;103;False;False;Substitute;;Goomy
12897;;False;;126;False;False;Thunderbolt;;Goomy
12898;;False;;148;False;False;Sludge Bomb;;Goomy
12899;;False;;156;False;False;Outrage;;Goomy
12900;;False;;169;False;False;Draco Meteor;;Goomy
12901;;False;;171;False;False;Tera Blast;;Goomy
12902;;False;;;True;False;Counter;;Goomy
12903;;False;;;True;False;Life Dew;;Goomy
12904;1;False;;;False;False;Astonish;;Klefki
12905;4;False;;;False;False;Tackle;;Klefki
12906;8;False;;;False;False;Fairy Wind;;Klefki
12907;12;False;;;False;False;Torment;;Klefki
12908;16;False;;;False;False;Fairy Lock;;Klefki
12909;20;False;;;False;False;Metal Sound;;Klefki
12910;24;False;;37;False;False;Draining Kiss;;Klefki
12911;28;False;;;False;False;Recycle;;Klefki
12912;32;False;;92;False;False;Imprison;;Klefki
12913;36;False;;93;False;False;Flash Cannon;;Klefki
12914;40;False;;127;False;False;Play Rough;;Klefki
12915;44;False;;;False;False;Magic Room;;Klefki
12916;48;False;;62;False;False;Foul Play;;Klefki
12917;52;False;;;False;False;Last Resort;;Klefki
12918;;False;;07;False;False;Protect;;Klefki
12919;;False;;18;False;False;Thief;;Klefki
12920;;False;;25;False;False;Facade;;Klefki
12921;;False;;32;False;False;Swift;;Klefki
12922;;False;;41;False;False;Stored Power;;Klefki
12923;;False;;47;False;False;Endure;;Klefki
12924;;False;;49;False;False;Sunny Day;;Klefki
12925;;False;;50;False;False;Rain Dance;;Klefki
12926;;False;;51;False;False;Sandstorm;;Klefki
12927;;False;;54;False;False;Psyshock;;Klefki
12928;;False;;70;False;False;Sleep Talk;;Klefki
12929;;False;;74;False;False;Reflect;;Klefki
12930;;False;;75;False;False;Light Screen;;Klefki
12931;;False;;79;False;False;Dazzling Gleam;;Klefki
12932;;False;;82;False;False;Thunder Wave;;Klefki
12933;;False;;85;False;False;Rest;;Klefki
12934;;False;;90;False;False;Spikes;;Klefki
12935;;False;;103;False;False;Substitute;;Klefki
12936;;False;;104;False;False;Iron Defense;;Klefki
12937;;False;;120;False;False;Psychic;;Klefki
12938;;False;;129;False;False;Calm Mind;;Klefki
12939;;False;;139;False;False;Misty Terrain;;Klefki
12940;;False;;152;False;False;Giga Impact;;Klefki
12941;;False;;161;False;False;Trick Room;;Klefki
12942;;False;;163;False;False;Hyper Beam;;Klefki
12943;;False;;170;False;False;Steel Beam;;Klefki
12944;;False;;171;False;False;Tera Blast;;Klefki
12945;;False;;;True;False;Magnet Rise;;Klefki
12946;;False;;;True;False;Switcheroo;;Klefki
12947;1;False;;;False;False;Harden;;Bergmite
12948;1;False;;;False;False;Rapid Spin;;Bergmite
12949;3;False;;;False;False;Tackle;;Bergmite
12950;6;False;;;False;False;Powder Snow;;Bergmite
12951;9;False;;;False;False;Curse;;Bergmite
12952;12;False;;34;False;False;Icy Wind;;Bergmite
12953;15;False;;07;False;False;Protect;;Bergmite
12954;18;False;;46;False;False;Avalanche;;Bergmite
12955;21;False;;;False;False;Bite;;Bergmite
12956;24;False;;10;False;False;Ice Fang;;Bergmite
12957;27;False;;104;False;False;Iron Defense;;Bergmite
12958;30;False;;;False;False;Recover;;Bergmite
12959;33;False;;108;False;False;Crunch;;Bergmite
12960;36;False;;01;False;False;Take Down;;Bergmite
12961;39;False;;143;False;False;Blizzard;;Bergmite
12962;42;False;;;False;False;Double-Edge;;Bergmite
12963;;False;;22;False;False;Chilling Water;;Bergmite
12964;;False;;25;False;False;Facade;;Bergmite
12965;;False;;28;False;False;Bulldoze;;Bergmite
12966;;False;;36;False;False;Rock Tomb;;Bergmite
12967;;False;;47;False;False;Endure;;Bergmite
12968;;False;;50;False;False;Rain Dance;;Bergmite
12969;;False;;52;False;False;Snowscape;;Bergmite
12970;;False;;66;False;False;Body Slam;;Bergmite
12971;;False;;70;False;False;Sleep Talk;;Bergmite
12972;;False;;85;False;False;Rest;;Bergmite
12973;;False;;86;False;False;Rock Slide;;Bergmite
12974;;False;;103;False;False;Substitute;;Bergmite
12975;;False;;124;False;False;Ice Spinner;;Bergmite
12976;;False;;135;False;False;Ice Beam;;Bergmite
12977;;False;;150;False;False;Stone Edge;;Bergmite
12978;;False;;171;False;False;Tera Blast;;Bergmite
12979;;False;;;True;False;Aurora Veil;;Bergmite
12980;;False;;;True;False;Mirror Coat;;Bergmite
12981;;False;;;True;False;Mist;;Bergmite
12982;1;False;;;False;False;Absorb;;Noivern
12983;1;False;;;False;False;Gust;;Noivern
12984;1;False;;;False;False;Moonlight;;Noivern
12985;1;False;;;False;False;Supersonic;;Noivern
